category,item,tag,code,name,notes
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_028,二輪-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_029,自転車-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_030,自転車-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_031,自転車-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_032,自転車-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_033,自転車-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_034,自転車-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_035,徒歩-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_036,徒歩-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_037,徒歩-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_038,徒歩-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_039,徒歩-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_040,徒歩-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_041,その他-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_042,その他-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_043,その他-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_044,その他-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_045,その他-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_046,その他-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05a_047,全トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_001,都市圏,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_002,調査年度,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_003,発ゾーンコード,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_004,着ゾーンコード,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_005,鉄道-出勤トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_006,鉄道-登校トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_007,鉄道-自由トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_008,鉄道-業務トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_009,鉄道-帰宅トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_010,鉄道-合計トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_011,バス-出勤トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_012,バス-登校トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_013,バス-自由トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_014,バス-業務トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_015,バス-帰宅トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_016,バス-合計トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_017,自動車-出勤トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_018,自動車-登校トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_019,自動車-自由トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_020,自動車-業務トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_021,自動車-帰宅トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_022,自動車-合計トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_023,二輪-出勤トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_024,二輪-登校トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_025,二輪-自由トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_026,二輪-業務トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_027,二輪-帰宅トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_028,二輪-合計トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_029,徒歩-出勤トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_030,徒歩-登校トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_031,徒歩-自由トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_032,徒歩-業務トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_033,徒歩-帰宅トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_034,徒歩-合計トリップ数,NA
S05-b,交通流動量_パーソントリップOD量,PersonTripODAmount,S05b_035,全トリップ数,NA
S05-b,"交通流動量_パーソントリップOD量
（平成24年度作成データ、原典資料：平成22年近畿圏パーソントリップ調査）",PersonTripODAmount,S05b_001,都市圏,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_002,調査年度,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_003,発ゾーンコード,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_004,着ゾーンコード,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_005,鉄道-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_006,鉄道-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_007,鉄道-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_008,鉄道-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_009,鉄道-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_010,鉄道-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_011,バス-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_012,バス-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_013,バス-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_014,バス-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_015,バス-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_016,バス-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_017,自動車-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_018,自動車-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_019,自動車-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_020,自動車-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_021,自動車-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_022,自動車-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_023,二輪-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_024,二輪-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_025,二輪-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_026,二輪-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_027,二輪-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_028,二輪-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_029,自転車-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_030,自転車-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_031,自転車-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_032,自転車-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_033,自転車-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_034,自転車-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_035,徒歩-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_036,徒歩-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_037,徒歩-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_038,徒歩-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_039,徒歩-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_040,徒歩-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_041,その他-出勤トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_042,その他-登校トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_043,その他-自由トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_044,その他-業務トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_045,その他-帰宅トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_046,その他-合計トリップ数,NA
S05-a,交通流動量_パーソントリップ発生・集中量,Occurred_ConcentratedTrafficVolumeOfPersonTrip,S05b_047,全トリップ数,NA
S05-c,交通流動量_駅別乗降数（京阪神都市圏）,CommutersPerStation_KeihanshinUrbanArea,S05c_001,調査年度,NA
S05-c,交通流動量_駅別乗降数（京阪神都市圏）,CommutersPerStation_KeihanshinUrbanArea,S05c_002,駅コード,NA
S05-c,交通流動量_駅別乗降数（京阪神都市圏）,CommutersPerStation_KeihanshinUrbanArea,S05c_003,運営会社,NA
S05-c,交通流動量_駅別乗降数（京阪神都市圏）,CommutersPerStation_KeihanshinUrbanArea,S05c_004,駅名,NA
S05-c,交通流動量_駅別乗降数（京阪神都市圏）,CommutersPerStation_KeihanshinUrbanArea,S05c_005,乗車_バス,NA
